Symbol,Date,Open,High,Low,Close,Volume
M3DY,30-May-2018,8,8,8,8,8200
M3DZ,30-May-2018,510,510,510,510,289400
M3HA,30-May-2018,18,18,18,18,21000
M3HB,30-May-2018,0.01,0.01,0.01,0.01,2500
M3HC,30-May-2018,425,425,425,425,195000
M3HD,30-May-2018,0.01,0.01,0.01,0.01,500
M3HE,30-May-2018,173,173,173,173,158600
M3HF,30-May-2018,2,2,2,2,6800
M3HG,30-May-2018,139,139,139,139,97000
M3HH,30-May-2018,589,589,589,589,329900
M3HI,30-May-2018,6,6,6,6,7000
M3HJ,30-May-2018,3,3,3,3,2800
M3HK,30-May-2018,10,10,10,10,7200
M3HL,30-May-2018,93,93,93,93,141900
M3HM,30-May-2018,2,2,2,2,3300
M3HN,30-May-2018,320,320,320,320,202900
M3HO,30-May-2018,8,8,8,8,10300
M3HP,30-May-2018,53,53,53,53,50400
M3HQ,30-May-2018,344,344,344,344,247200
M3HR,30-May-2018,9,9,9,9,3300
M3HS,30-May-2018,7,7,7,7,6200
M3HT,30-May-2018,2,2,2,2,3100
M3HU,30-May-2018,146,146,146,146,139600
M3HV,30-May-2018,536,536,536,536,332200
M3HW,30-May-2018,5,5,5,5,4600
M3HX,30-May-2018,682,682,682,682,471300
M3HY,30-May-2018,12,12,12,12,8200
M3HZ,30-May-2018,560,560,560,560,289400
M3LA,30-May-2018,9,9,9,9,21000
M3LB,30-May-2018,1,1,1,1,2500
M3LC,30-May-2018,34,34,34,34,195000
M3LD,30-May-2018,0.01,0.01,0.01,0.01,500
M3LE,30-May-2018,56,56,56,56,158600
M3LF,30-May-2018,2,2,2,2,6800
M3LG,30-May-2018,17,17,17,17,97000
M3LH,30-May-2018,72,72,72,72,329900
M3LI,30-May-2018,0.01,0.01,0.01,0.01,7000
M3LJ,30-May-2018,0.01,0.01,0.01,0.01,2800
M3LK,30-May-2018,0.01,0.01,0.01,0.01,7200
M3LL,30-May-2018,83,83,83,83,141900
M3LM,30-May-2018,2,2,2,2,3300
M3LN,30-May-2018,75,75,75,75,202900
M3LO,30-May-2018,0.01,0.01,0.01,0.01,10300
M3LP,30-May-2018,9,9,9,9,50400
M3LQ,30-May-2018,71,71,71,71,247200
M3LR,30-May-2018,0.01,0.01,0.01,0.01,3300
M3LS,30-May-2018,0.01,0.01,0.01,0.01,6200
M3LT,30-May-2018,0.01,0.01,0.01,0.01,3100
M3LU,30-May-2018,50,50,50,50,139600
M3LV,30-May-2018,105,105,105,105,332200
M3LW,30-May-2018,3,3,3,3,4600
M3LX,30-May-2018,155,155,155,155,471300
M3LY,30-May-2018,4,4,4,4,8200
M3LZ,30-May-2018,50,50,50,50,289400
M5DA,30-May-2018,32,32,32,32,21000
M5DB,30-May-2018,-1,-1,-1,-1,2500
M5DC,30-May-2018,916,916,916,916,195000
M5DD,30-May-2018,-1,-1,-1,-1,500
M5DE,30-May-2018,422,422,422,422,158600
M5DF,30-May-2018,5,5,5,5,6800
M5DG,30-May-2018,353,353,353,353,97000
M5DH,30-May-2018,1291,1291,1291,1291,329900
M5DI,30-May-2018,20,20,20,20,7000
M5DJ,30-May-2018,18,18,18,18,2800
M5DK,30-May-2018,23,23,23,23,7200
M5DL,30-May-2018,92,92,92,92,141900
M5DM,30-May-2018,17,17,17,17,3300
M5DN,30-May-2018,679,679,679,679,202900
M5DO,30-May-2018,31,31,31,31,10300
M5DP,30-May-2018,155,155,155,155,50400
M5DQ,30-May-2018,672,672,672,672,247200
M5DR,30-May-2018,30,30,30,30,3300
M5DS,30-May-2018,18,18,18,18,6200
M5DT,30-May-2018,8,8,8,8,3100
M5DU,30-May-2018,266,266,266,266,139600
M5DV,30-May-2018,1117,1117,1117,1117,332200
M5DW,30-May-2018,5,5,5,5,4600
M5DX,30-May-2018,1383,1383,1383,1383,471300
M5DY,30-May-2018,17,17,17,17,8200
M5DZ,30-May-2018,1257,1257,1257,1257,289400
M5HA,30-May-2018,78,78,78,78,21000
M5HB,30-May-2018,1,1,1,1,2500
M5HC,30-May-2018,1080,1080,1080,1080,195000
M5HD,30-May-2018,0.01,0.01,0.01,0.01,500
M5HE,30-May-2018,548,548,548,548,158600
M5HF,30-May-2018,7,7,7,7,6800
M5HG,30-May-2018,426,426,426,426,97000
M5HH,30-May-2018,1594,1594,1594,1594,329900
M5HI,30-May-2018,22,22,22,22,7000
M5HJ,30-May-2018,21,21,21,21,2800
M5HK,30-May-2018,28,28,28,28,7200
M5HL,30-May-2018,437,437,437,437,141900
M5HM,30-May-2018,21,21,21,21,3300
M5HN,30-May-2018,900,900,900,900,202900
M5HO,30-May-2018,34,34,34,34,10300
M5HP,30-May-2018,190,190,190,190,50400
M5HQ,30-May-2018,1053,1053,1053,1053,247200
M5HR,30-May-2018,31,31,31,31,3300
M5HS,30-May-2018,20,20,20,20,6200
M5HT,30-May-2018,8,8,8,8,3100
M5HU,30-May-2018,536,536,536,536,139600
M5HV,30-May-2018,1495,1495,1495,1495,332200
M5HW,30-May-2018,14,14,14,14,4600
M5HX,30-May-2018,2031,2031,2031,2031,471300
M5HY,30-May-2018,31,31,31,31,8200
M5HZ,30-May-2018,1492,1492,1492,1492,289400
M5LA,30-May-2018,46,46,46,46,21000
M5LB,30-May-2018,2,2,2,2,2500
M5LC,30-May-2018,164,164,164,164,195000
M5LD,30-May-2018,1,1,1,1,500
M5LE,30-May-2018,126,126,126,126,158600
M5LF,30-May-2018,2,2,2,2,6800
M5LG,30-May-2018,73,73,73,73,97000
M5LH,30-May-2018,303,303,303,303,329900
M5LI,30-May-2018,2,2,2,2,7000
M5LJ,30-May-2018,3,3,3,3,2800
M5LK,30-May-2018,5,5,5,5,7200
M5LL,30-May-2018,345,345,345,345,141900
M5LM,30-May-2018,4,4,4,4,3300
M5LN,30-May-2018,221,221,221,221,202900
M5LO,30-May-2018,3,3,3,3,10300
M5LP,30-May-2018,35,35,35,35,50400
M5LQ,30-May-2018,381,381,381,381,247200
M5LR,30-May-2018,1,1,1,1,3300
M5LS,30-May-2018,2,2,2,2,6200
M5LT,30-May-2018,0.01,0.01,0.01,0.01,3100
M5LU,30-May-2018,270,270,270,270,139600
M5LV,30-May-2018,378,378,378,378,332200
M5LW,30-May-2018,9,9,9,9,4600
M5LX,30-May-2018,648,648,648,648,471300
M5LY,30-May-2018,14,14,14,14,8200
M5LZ,30-May-2018,235,235,235,235,289400
M6DA,30-May-2018,4,4,4,4,21000
M6DB,30-May-2018,-1,-1,-1,-1,2500
M6DC,30-May-2018,240,240,240,240,195000
M6DD,30-May-2018,0.01,0.01,0.01,0.01,500
M6DE,30-May-2018,43,43,43,43,158600
M6DF,30-May-2018,2,2,2,2,6800
M6DG,30-May-2018,70,70,70,70,97000
M6DH,30-May-2018,325,325,325,325,329900
M6DI,30-May-2018,4,4,4,4,7000
M6DJ,30-May-2018,2,2,2,2,2800
M6DK,30-May-2018,9,9,9,9,7200
M6DL,30-May-2018,-15,-15,-15,-15,141900
M6DM,30-May-2018,-1,-1,-1,-1,3300
M6DN,30-May-2018,122,122,122,122,202900
M6DO,30-May-2018,4,4,4,4,10300
M6DP,30-May-2018,28,28,28,28,50400
M6DQ,30-May-2018,184,184,184,184,247200
M6DR,30-May-2018,2,2,2,2,3300
M6DS,30-May-2018,4,4,4,4,6200
M6DT,30-May-2018,2,2,2,2,3100
M6DU,30-May-2018,52,52,52,52,139600
M6DV,30-May-2018,258,258,258,258,332200
M6DW,30-May-2018,2,2,2,2,4600
M6DX,30-May-2018,310,310,310,310,471300
M6DY,30-May-2018,5,5,5,5,8200
M6DZ,30-May-2018,308,308,308,308,289400
M6HA,30-May-2018,10,10,10,10,21000
M6HB,30-May-2018,0.01,0.01,0.01,0.01,2500
M6HC,30-May-2018,267,267,267,267,195000
M6HD,30-May-2018,0.01,0.01,0.01,0.01,500
M6HE,30-May-2018,78,78,78,78,158600
M6HF,30-May-2018,2,2,2,2,6800
M6HG,30-May-2018,81,81,81,81,97000
M6HH,30-May-2018,376,376,376,376,329900
M6HI,30-May-2018,4,4,4,4,7000
M6HJ,30-May-2018,2,2,2,2,2800
M6HK,30-May-2018,9,9,9,9,7200
M6HL,30-May-2018,49,49,49,49,141900
M6HM,30-May-2018,1,1,1,1,3300
M6HN,30-May-2018,179,179,179,179,202900
M6HO,30-May-2018,4,4,4,4,10300
M6HP,30-May-2018,33,33,33,33,50400
M6HQ,30-May-2018,236,236,236,236,247200
M6HR,30-May-2018,2,2,2,2,3300
M6HS,30-May-2018,4,4,4,4,6200
M6HT,30-May-2018,2,2,2,2,3100
M6HU,30-May-2018,86,86,86,86,139600
M6HV,30-May-2018,339,339,339,339,332200
M6HW,30-May-2018,4,4,4,4,4600
M6HX,30-May-2018,425,425,425,425,471300
M6HY,30-May-2018,7,7,7,7,8200
M6HZ,30-May-2018,345,345,345,345,289400
M6LA,30-May-2018,6,6,6,6,21000
M6LB,30-May-2018,1,1,1,1,2500
M6LC,30-May-2018,27,27,27,27,195000
M6LD,30-May-2018,0.01,0.01,0.01,0.01,500
M6LE,30-May-2018,35,35,35,35,158600
M6LF,30-May-2018,0.01,0.01,0.01,0.01,6800
M6LG,30-May-2018,11,11,11,11,97000
M6LH,30-May-2018,51,51,51,51,329900
M6LI,30-May-2018,0.01,0.01,0.01,0.01,7000
M6LJ,30-May-2018,0.01,0.01,0.01,0.01,2800
M6LK,30-May-2018,0.01,0.01,0.01,0.01,7200
M6LL,30-May-2018,64,64,64,64,141900
M6LM,30-May-2018,2,2,2,2,3300
M6LN,30-May-2018,57,57,57,57,202900
M6LO,30-May-2018,0.01,0.01,0.01,0.01,10300
M6LP,30-May-2018,5,5,5,5,50400
M6LQ,30-May-2018,52,52,52,52,247200
M6LR,30-May-2018,0.01,0.01,0.01,0.01,3300
M6LS,30-May-2018,0.01,0.01,0.01,0.01,6200
M6LT,30-May-2018,0.01,0.01,0.01,0.01,3100
M6LU,30-May-2018,34,34,34,34,139600
M6LV,30-May-2018,81,81,81,81,332200
M6LW,30-May-2018,2,2,2,2,4600
M6LX,30-May-2018,115,115,115,115,471300
M6LY,30-May-2018,2,2,2,2,8200
M6LZ,30-May-2018,37,37,37,37,289400
MADA,30-May-2018,6,6,6,6,21000
MADB,30-May-2018,-1,-1,-1,-1,2500
MADC,30-May-2018,189,189,189,189,195000
MADD,30-May-2018,0.01,0.01,0.01,0.01,500
MADE,30-May-2018,54,54,54,54,158600
MADF,30-May-2018,2,2,2,2,6800
MADG,30-May-2018,59,59,59,59,97000
MADH,30-May-2018,278,278,278,278,329900
MADI,30-May-2018,4,4,4,4,7000
MADJ,30-May-2018,2,2,2,2,2800
MADK,30-May-2018,8,8,8,8,7200
MADL,30-May-2018,-18,-18,-18,-18,141900
MADM,30-May-2018,0.01,0.01,0.01,0.01,3300
MADN,30-May-2018,108,108,108,108,202900
MADO,30-May-2018,4,4,4,4,10300
MADP,30-May-2018,24,24,24,24,50400
MADQ,30-May-2018,146,146,146,146,247200
MADR,30-May-2018,2,2,2,2,3300
MADS,30-May-2018,2,2,2,2,6200
MADT,30-May-2018,2,2,2,2,3100
MADU,30-May-2018,37,37,37,37,139600
MADV,30-May-2018,223,223,223,223,332200
MADW,30-May-2018,1,1,1,1,4600
MADX,30-May-2018,260,260,260,260,471300
MADY,30-May-2018,3,3,3,3,8200
MADZ,30-May-2018,247,247,247,247,289400
MAHA,30-May-2018,8,8,8,8,21000
MAHB,30-May-2018,0.01,0.01,0.01,0.01,2500
MAHC,30-May-2018,205,205,205,205,195000
MAHD,30-May-2018,0.01,0.01,0.01,0.01,500
MAHE,30-May-2018,71,71,71,71,158600
MAHF,30-May-2018,2,2,2,2,6800
MAHG,30-May-2018,66,66,66,66,97000
MAHH,30-May-2018,302,302,302,302,329900
MAHI,30-May-2018,4,4,4,4,7000
MAHJ,30-May-2018,2,2,2,2,2800
MAHK,30-May-2018,8,8,8,8,7200
MAHL,30-May-2018,28,28,28,28,141900
MAHM,30-May-2018,1,1,1,1,3300
MAHN,30-May-2018,138,138,138,138,202900
MAHO,30-May-2018,4,4,4,4,10300
MAHP,30-May-2018,27,27,27,27,50400
MAHQ,30-May-2018,184,184,184,184,247200
MAHR,30-May-2018,2,2,2,2,3300
MAHS,30-May-2018,2,2,2,2,6200
MAHT,30-May-2018,2,2,2,2,3100
MAHU,30-May-2018,61,61,61,61,139600
MAHV,30-May-2018,269,269,269,269,332200
MAHW,30-May-2018,3,3,3,3,4600
MAHX,30-May-2018,330,330,330,330,471300
MAHY,30-May-2018,4,4,4,4,8200
MAHZ,30-May-2018,270,270,270,270,289400
MALA,30-May-2018,2,2,2,2,21000
MALB,30-May-2018,1,1,1,1,2500
MALC,30-May-2018,16,16,16,16,195000
MALD,30-May-2018,0.01,0.01,0.01,0.01,500
MALE,30-May-2018,17,17,17,17,158600
MALF,30-May-2018,0.01,0.01,0.01,0.01,6800
MALG,30-May-2018,7,7,7,7,97000
MALH,30-May-2018,24,24,24,24,329900
MALI,30-May-2018,0.01,0.01,0.01,0.01,7000
MALJ,30-May-2018,0.01,0.01,0.01,0.01,2800
MALK,30-May-2018,0.01,0.01,0.01,0.01,7200
MALL,30-May-2018,46,46,46,46,141900
MALM,30-May-2018,1,1,1,1,3300
MALN,30-May-2018,30,30,30,30,202900
MALO,30-May-2018,0.01,0.01,0.01,0.01,10300
MALP,30-May-2018,3,3,3,3,50400
MALQ,30-May-2018,38,38,38,38,247200
MALR,30-May-2018,0.01,0.01,0.01,0.01,3300
MALS,30-May-2018,0.01,0.01,0.01,0.01,6200
MALT,30-May-2018,0.01,0.01,0.01,0.01,3100
MALU,30-May-2018,24,24,24,24,139600
MALV,30-May-2018,46,46,46,46,332200
MALW,30-May-2018,2,2,2,2,4600
MALX,30-May-2018,70,70,70,70,471300
MALY,30-May-2018,1,1,1,1,8200
MALZ,30-May-2018,23,23,23,23,289400
MMFD,30-May-2018,50.82,67.58,50.82,61.92,0
MMFI,30-May-2018,63.91,67.85,63.91,66.04,0
MMOF,30-May-2018,56,58.82,56,57.79,0
MMOH,30-May-2018,57.3,60.07,57.3,58.71,0
MMTH,30-May-2018,57.98,60.14,57.98,59.09,0
MMTW,30-May-2018,60.71,68.47,60.71,65.7,0
MNFD,30-May-2018,40.71,40.91,40.46,40.78,0
MNFI,30-May-2018,61.61,61.61,60.73,60.73,0
MNOF,30-May-2018,54.57,54.57,54.21,54.29,0
MNOH,30-May-2018,55.44,55.44,54.75,54.75,0
MNTH,30-May-2018,56.74,56.74,56.44,56.63,0
MNTW,30-May-2018,56.93,56.93,56.15,56.15,0
MOFD,30-May-2018,52.14,52.14,51.79,51.93,0
MOFI,30-May-2018,65.84,65.84,64.69,64.69,0
MOOF,30-May-2018,57.91,57.91,57.53,57.6,0
MOOH,30-May-2018,58.67,58.67,58.06,58.08,0
MOTH,30-May-2018,59.2,59.2,58.82,58.95,0
MOTW,30-May-2018,68.17,68.17,67.03,67.03,0
MPFD,30-May-2018,47.23,47.52,47.12,47.5,0
MPFI,30-May-2018,49.69,49.75,49.56,49.69,0
MPOF,30-May-2018,46.83,47.16,46.8,47.16,0
MPOH,30-May-2018,44.85,44.97,44.84,44.94,0
MPTH,30-May-2018,51.12,51.36,51.03,51.36,0
MPTW,30-May-2018,51.28,51.28,50.58,50.73,0
MTFD,30-May-2018,43.12,50.08,40.99,50.08,0
MTFI,30-May-2018,63.21,63.21,59.43,62.65,0
MTOF,30-May-2018,49.04,50.94,48.18,50.77,0
MTOH,30-May-2018,50.73,52.5,50.18,51.46,0
MTTH,30-May-2018,49.47,50.86,48.35,50.25,0
MTTW,30-May-2018,47.99,51.64,46.54,50.94,0
MUFD,30-May-2018,36.09,36.49,35.45,35.92,0
MUFI,30-May-2018,60.5,60.86,60.14,60.27,0
MUOF,30-May-2018,48.83,49.38,48.57,48.87,0
MUOH,30-May-2018,50.31,51.61,50.31,50.94,0
MUTH,30-May-2018,50.1,50.26,49.4,49.74,0
MUTW,30-May-2018,48.83,49.64,48.77,49.05,0
MVFD,30-May-2018,53.29,53.29,52.07,52.07,0
MVFI,30-May-2018,67.3,67.41,66.35,66.43,0
MVOF,30-May-2018,49.46,50.78,49.46,50.34,0
MVOH,30-May-2018,52.86,53.5,52.76,52.94,0
MVTH,30-May-2018,51.59,52.53,51.53,52.07,0
MVTW,30-May-2018,61.99,62.74,61.28,61.41,0
MWFD,30-May-2018,47.54,48.25,46.95,46.95,0
MWFI,30-May-2018,52.66,53.99,52.66,53.21,0
MWOF,30-May-2018,42.43,42.79,42,42.08,0
MWOH,30-May-2018,42,43.68,42,43.3,0
MWTH,30-May-2018,45.41,45.96,45.27,45.56,0
MWTW,30-May-2018,60.12,60.28,58.78,58.78,0
MYDA,30-May-2018,4,4,4,4,21000
MYDB,30-May-2018,-1,-1,-1,-1,2500
MYDC,30-May-2018,280,280,280,280,195000
MYDD,30-May-2018,0.01,0.01,0.01,0.01,500
MYDE,30-May-2018,49,49,49,49,158600
MYDF,30-May-2018,1,1,1,1,6800
MYDG,30-May-2018,80,80,80,80,97000
MYDH,30-May-2018,363,363,363,363,329900
MYDI,30-May-2018,4,4,4,4,7000
MYDJ,30-May-2018,3,3,3,3,2800
MYDK,30-May-2018,9,9,9,9,7200
MYDL,30-May-2018,-15,-15,-15,-15,141900
MYDM,30-May-2018,0.01,0.01,0.01,0.01,3300
MYDN,30-May-2018,142,142,142,142,202900
MYDO,30-May-2018,4,4,4,4,10300
MYDP,30-May-2018,29,29,29,29,50400
MYDQ,30-May-2018,202,202,202,202,247200
MYDR,30-May-2018,2,2,2,2,3300
MYDS,30-May-2018,4,4,4,4,6200
MYDT,30-May-2018,2,2,2,2,3100
MYDU,30-May-2018,62,62,62,62,139600
MYDV,30-May-2018,286,286,286,286,332200
MYDW,30-May-2018,3,3,3,3,4600
MYDX,30-May-2018,348,348,348,348,471300
MYDY,30-May-2018,5,5,5,5,8200
MYDZ,30-May-2018,358,358,358,358,289400
MYHA,30-May-2018,12,12,12,12,21000
MYHB,30-May-2018,0.01,0.01,0.01,0.01,2500
MYHC,30-May-2018,308,308,308,308,195000
MYHD,30-May-2018,0.01,0.01,0.01,0.01,500
MYHE,30-May-2018,86,86,86,86,158600
MYHF,30-May-2018,2,2,2,2,6800
MYHG,30-May-2018,92,92,92,92,97000
MYHH,30-May-2018,423,423,423,423,329900
MYHI,30-May-2018,4,4,4,4,7000
MYHJ,30-May-2018,3,3,3,3,2800
MYHK,30-May-2018,9,9,9,9,7200
MYHL,30-May-2018,58,58,58,58,141900
MYHM,30-May-2018,2,2,2,2,3300
MYHN,30-May-2018,209,209,209,209,202900
MYHO,30-May-2018,4,4,4,4,10300
MYHP,30-May-2018,35,35,35,35,50400
MYHQ,30-May-2018,260,260,260,260,247200
MYHR,30-May-2018,2,2,2,2,3300
MYHS,30-May-2018,4,4,4,4,6200
MYHT,30-May-2018,2,2,2,2,3100
MYHU,30-May-2018,106,106,106,106,139600
MYHV,30-May-2018,375,375,375,375,332200
MYHW,30-May-2018,5,5,5,5,4600
MYHX,30-May-2018,481,481,481,481,471300
MYHY,30-May-2018,7,7,7,7,8200
MYHZ,30-May-2018,397,397,397,397,289400
MYLA,30-May-2018,8,8,8,8,21000
MYLB,30-May-2018,1,1,1,1,2500
MYLC,30-May-2018,28,28,28,28,195000
MYLD,30-May-2018,0.01,0.01,0.01,0.01,500
MYLE,30-May-2018,37,37,37,37,158600
MYLF,30-May-2018,1,1,1,1,6800
MYLG,30-May-2018,12,12,12,12,97000
MYLH,30-May-2018,60,60,60,60,329900
MYLI,30-May-2018,0.01,0.01,0.01,0.01,7000
MYLJ,30-May-2018,0.01,0.01,0.01,0.01,2800
MYLK,30-May-2018,0.01,0.01,0.01,0.01,7200
MYLL,30-May-2018,73,73,73,73,141900
MYLM,30-May-2018,2,2,2,2,3300
MYLN,30-May-2018,67,67,67,67,202900
MYLO,30-May-2018,0.01,0.01,0.01,0.01,10300
MYLP,30-May-2018,6,6,6,6,50400
MYLQ,30-May-2018,58,58,58,58,247200
MYLR,30-May-2018,0.01,0.01,0.01,0.01,3300
MYLS,30-May-2018,0.01,0.01,0.01,0.01,6200
MYLT,30-May-2018,0.01,0.01,0.01,0.01,3100
MYLU,30-May-2018,44,44,44,44,139600
MYLV,30-May-2018,89,89,89,89,332200
MYLW,30-May-2018,2,2,2,2,4600
MYLX,30-May-2018,133,133,133,133,471300
MYLY,30-May-2018,2,2,2,2,8200
MYLZ,30-May-2018,39,39,39,39,289400
N1DA,30-May-2018,215,215,215,215,59900
N1DB,30-May-2018,112,112,112,112,39800
N1DC,30-May-2018,20,20,20,20,10300
N1DD,30-May-2018,5,5,5,5,3000
N1DE,30-May-2018,13,13,13,13,6500
N1DF,30-May-2018,6,6,6,6,2000
N1DG,30-May-2018,2,2,2,2,1500
N1DH,30-May-2018,17,17,17,17,24000
N1DI,30-May-2018,7,7,7,7,5700
N1DJ,30-May-2018,-11,-11,-11,-11,25000
N1HA,30-May-2018,226,226,226,226,59900
N1HB,30-May-2018,115,115,115,115,39800
N1HC,30-May-2018,22,22,22,22,10300
N1HD,30-May-2018,5,5,5,5,3000
N1HE,30-May-2018,14,14,14,14,6500
N1HF,30-May-2018,7,7,7,7,2000
N1HG,30-May-2018,2,2,2,2,1500
N1HH,30-May-2018,26,26,26,26,24000
N1HI,30-May-2018,8,8,8,8,5700
N1HJ,30-May-2018,24,24,24,24,25000
N1LA,30-May-2018,11,11,11,11,59900
N1LB,30-May-2018,3,3,3,3,39800
N1LC,30-May-2018,2,2,2,2,10300
N1LD,30-May-2018,0.01,0.01,0.01,0.01,3000
N1LE,30-May-2018,1,1,1,1,6500
N1LF,30-May-2018,1,1,1,1,2000
N1LG,30-May-2018,0.01,0.01,0.01,0.01,1500
N1LH,30-May-2018,9,9,9,9,24000
N1LI,30-May-2018,1,1,1,1,5700
N1LJ,30-May-2018,35,35,35,35,25000
N3DA,30-May-2018,154,154,154,154,59900
N3DB,30-May-2018,77,77,77,77,39800
N3DC,30-May-2018,13,13,13,13,10300
N3DD,30-May-2018,2,2,2,2,3000
N3DE,30-May-2018,10,10,10,10,6500
N3DF,30-May-2018,6,6,6,6,2000
N3DG,30-May-2018,2,2,2,2,1500
N3DH,30-May-2018,17,17,17,17,24000
N3DI,30-May-2018,7,7,7,7,5700
N3DJ,30-May-2018,-7,-7,-7,-7,25000
N3HA,30-May-2018,165,165,165,165,59900
N3HB,30-May-2018,79,79,79,79,39800
N3HC,30-May-2018,14,14,14,14,10300
N3HD,30-May-2018,2,2,2,2,3000
N3HE,30-May-2018,11,11,11,11,6500
N3HF,30-May-2018,7,7,7,7,2000
N3HG,30-May-2018,2,2,2,2,1500
N3HH,30-May-2018,22,22,22,22,24000
N3HI,30-May-2018,7,7,7,7,5700
N3HJ,30-May-2018,11,11,11,11,25000
N3LA,30-May-2018,11,11,11,11,59900
N3LB,30-May-2018,2,2,2,2,39800
N3LC,30-May-2018,1,1,1,1,10300
N3LD,30-May-2018,0.01,0.01,0.01,0.01,3000
N3LE,30-May-2018,1,1,1,1,6500
N3LF,30-May-2018,1,1,1,1,2000
N3LG,30-May-2018,0.01,0.01,0.01,0.01,1500
N3LH,30-May-2018,5,5,5,5,24000
N3LI,30-May-2018,0.01,0.01,0.01,0.01,5700
N3LJ,30-May-2018,18,18,18,18,25000
N5DA,30-May-2018,331,331,331,331,59900
N5DB,30-May-2018,209,209,209,209,39800
N5DC,30-May-2018,35,35,35,35,10300
N5DD,30-May-2018,7,7,7,7,3000
N5DE,30-May-2018,27,27,27,27,6500
N5DF,30-May-2018,10,10,10,10,2000
